id,provider,category,purpose,service,display_name,url,service_status,aliases
google-cloud-cloud-source-repositories,Google Cloud,27. Naming & Lifecycle Changes (2026 Sweep),Legacy code repository,Cloud Source Repositories (deprecated),Cloud Source Repositories (deprecated),https://cloud.google.com/cloud-source-repositories/docs,deprecated,deprecated
azure-azure-repos,Azure,27. Naming & Lifecycle Changes (2026 Sweep),Legacy code repository,Azure Repos,Azure Repos,https://learn.microsoft.com/en-us/azure/azure-repos/,active,
aws-amazon-kiro,AWS,27. Naming & Lifecycle Changes (2026 Sweep),AI IDE transition,Amazon Kiro (Amazon Q Developer sunset EOL April 2027),Amazon Kiro (Amazon Q Developer sunset EOL April 2027),https://docs.aws.amazon.com/amazon-kiro/,deprecated,Amazon Q Developer|Amazon Kiro (sunset EOL April 2027)
google-cloud-gemini-code-assist,Google Cloud,27. Naming & Lifecycle Changes (2026 Sweep),AI IDE transition,Gemini Code Assist,Gemini Code Assist,https://cloud.google.com/gemini-code-assist/docs,active,
google-cloud-project-antigravity,Google Cloud,27. Naming & Lifecycle Changes (2026 Sweep),AI IDE transition,Project Antigravity,Project Antigravity,https://cloud.google.com/project-antigravity/docs,active,
azure-github-copilot-workspace,Azure,27. Naming & Lifecycle Changes (2026 Sweep),AI IDE transition,GitHub Copilot Workspace,GitHub Copilot Workspace,https://learn.microsoft.com/en-us/azure/github-copilot-workspace/,active,
aws-aurora-dsql,AWS,27. Naming & Lifecycle Changes (2026 Sweep),Managed PostgreSQL branding,Aurora DSQL,Aurora DSQL,https://docs.aws.amazon.com/aurora-dsql/,active,
aws-aurora-postgresql,AWS,27. Naming & Lifecycle Changes (2026 Sweep),Managed PostgreSQL branding,Aurora PostgreSQL,Aurora PostgreSQL,https://docs.aws.amazon.com/aurora-postgresql/,active,
google-cloud-alloydb,Google Cloud,27. Naming & Lifecycle Changes (2026 Sweep),Managed PostgreSQL branding,AlloyDB,AlloyDB,https://cloud.google.com/alloydb/docs,active,
azure-azure-horizondb,Azure,27. Naming & Lifecycle Changes (2026 Sweep),Managed PostgreSQL branding,"Azure HorizonDB (GA, managed PostgreSQL)","Azure HorizonDB (GA, managed PostgreSQL)",https://learn.microsoft.com/en-us/azure/azure-horizondb/,active,
aws-bedrock-knowledge-bases,AWS,27. Naming & Lifecycle Changes (2026 Sweep),Enterprise search rebrand,Bedrock Knowledge Bases (Kendra in maintenance mode),Bedrock Knowledge Bases (Kendra in maintenance mode),https://docs.aws.amazon.com/bedrock-knowledge-bases/,maintenance,
google-cloud-search,Google Cloud,27. Naming & Lifecycle Changes (2026 Sweep),Enterprise search rebrand,Search (formerly Vertex AI Search),Search (formerly Vertex AI Search),https://cloud.google.com/search/docs,active,Vertex AI Search|Gemini Enterprise Agent Platform (GEAP)|Search (formerly Vertex AI Search)
azure-foundry-iq,Azure,27. Naming & Lifecycle Changes (2026 Sweep),Enterprise search rebrand,Foundry IQ (formerly Azure AI Search integration),Foundry IQ (formerly Azure AI Search integration),https://learn.microsoft.com/en-us/azure/foundry-iq/,active,Azure AI Search integration
aws-aws-verified-access,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Zero-trust private application access,AWS Verified Access,AWS Verified Access,https://docs.aws.amazon.com/aws-verified-access/,active,
google-cloud-beyondcorp-enterprise,Google Cloud,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Zero-trust private application access,BeyondCorp Enterprise,BeyondCorp Enterprise,https://cloud.google.com/beyondcorp-enterprise/docs,active,
azure-microsoft-entra-private-access,Azure,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Zero-trust private application access,Microsoft Entra Private Access,Microsoft Entra Private Access,https://learn.microsoft.com/en-us/azure/microsoft-entra-private-access/,active,
aws-aws-network-firewall,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Zero-trust secure web gateway & internet outbound,AWS Network Firewall,AWS Network Firewall,https://docs.aws.amazon.com/aws-network-firewall/,active,
aws-vpc-egress-proxy,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Zero-trust secure web gateway & internet outbound,VPC egress proxy,VPC egress proxy,https://docs.aws.amazon.com/vpc-egress-proxy/,active,
google-cloud-secure-web-proxy,Google Cloud,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Zero-trust secure web gateway & internet outbound,Secure Web Proxy,Secure Web Proxy,https://cloud.google.com/secure-web-proxy/docs,active,
azure-microsoft-entra-internet-access,Azure,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Zero-trust secure web gateway & internet outbound,Microsoft Entra Internet Access,Microsoft Entra Internet Access,https://learn.microsoft.com/en-us/azure/microsoft-entra-internet-access/,active,
aws-aws-vpc-lattice,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Service-to-service application networking,AWS VPC Lattice,AWS VPC Lattice,https://docs.aws.amazon.com/aws-vpc-lattice/,active,
google-cloud-cloud-service-mesh,Google Cloud,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Service-to-service application networking,Cloud Service Mesh,Cloud Service Mesh,https://cloud.google.com/cloud-service-mesh/docs,active,
azure-azure-application-gateway-for-containers,Azure,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Service-to-service application networking,Azure Application Gateway for Containers,Azure Application Gateway for Containers,https://learn.microsoft.com/en-us/azure/azure-application-gateway-for-containers/,active,
aws-aws-cloud-wan,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Unified multi-cloud WAN mesh,AWS Cloud WAN,AWS Cloud WAN,https://docs.aws.amazon.com/aws-cloud-wan/,active,
google-cloud-network-connectivity-center,Google Cloud,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Unified multi-cloud WAN mesh,Network Connectivity Center,Network Connectivity Center,https://cloud.google.com/network-connectivity-center/docs,active,
azure-azure-virtual-wan,Azure,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Unified multi-cloud WAN mesh,Azure Virtual WAN,Azure Virtual WAN,https://learn.microsoft.com/en-us/azure/azure-virtual-wan/,active,
aws-aws-outposts-rack,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Edge micro-datacenter appliance,AWS Outposts rack,AWS Outposts rack,https://docs.aws.amazon.com/aws-outposts-rack/,active,
aws-1u,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Edge micro-datacenter appliance,1U,1U,https://docs.aws.amazon.com/1u/,active,
aws-2u-servers,AWS,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Edge micro-datacenter appliance,2U servers,2U servers,https://docs.aws.amazon.com/2u-servers/,active,
google-cloud-google-distributed-cloud-edge,Google Cloud,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Edge micro-datacenter appliance,Google Distributed Cloud Edge,Google Distributed Cloud Edge,https://cloud.google.com/google-distributed-cloud-edge/docs,active,
azure-azure-local,Azure,"28. Multi-Cloud Zero-Trust, SASE & Edge Network Fabrics (2026 Expansion)",Edge micro-datacenter appliance,Azure Local (formerly Azure Stack HCI),Azure Local (formerly Azure Stack HCI),https://learn.microsoft.com/en-us/azure/azure-local/,active,Azure Stack HCI
aws-aws-customer-carbon-footprint-tool,AWS,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Cloud carbon footprint reporting,AWS Customer Carbon Footprint Tool,AWS Customer Carbon Footprint Tool,https://docs.aws.amazon.com/aws-customer-carbon-footprint-tool/,active,
google-cloud-carbon-footprint,Google Cloud,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Cloud carbon footprint reporting,Carbon Footprint,Carbon Footprint,https://cloud.google.com/carbon-footprint/docs,active,
azure-microsoft-emissions-impact-dashboard,Azure,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Cloud carbon footprint reporting,Microsoft Emissions Impact Dashboard,Microsoft Emissions Impact Dashboard,https://learn.microsoft.com/en-us/azure/microsoft-emissions-impact-dashboard/,active,
aws-aws-compute-optimizer,AWS,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Granular carbon optimization recommendations,AWS Compute Optimizer (carbon metrics),AWS Compute Optimizer (carbon metrics),https://docs.aws.amazon.com/aws-compute-optimizer/,active,
google-cloud-active-assist,Google Cloud,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Granular carbon optimization recommendations,Active Assist (carbon impact recommender),Active Assist (carbon impact recommender),https://cloud.google.com/active-assist/docs,active,
azure-azure-carbon-optimization,Azure,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Granular carbon optimization recommendations,Azure Carbon Optimization,Azure Carbon Optimization,https://learn.microsoft.com/en-us/azure/azure-carbon-optimization/,active,
aws-aws-cost-explorer,AWS,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Commitment & reservation management,AWS Cost Explorer (Savings Plans / RIs),AWS Cost Explorer (Savings Plans / RIs),https://docs.aws.amazon.com/aws-cost-explorer/,active,
google-cloud-cloud-billing-committed-use-discounts,Google Cloud,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Commitment & reservation management,Cloud Billing Committed Use Discounts,Cloud Billing Committed Use Discounts,https://cloud.google.com/cloud-billing-committed-use-discounts/docs,active,
azure-microsoft-cost-management,Azure,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Commitment & reservation management,Microsoft Cost Management (Reservations / Savings Plans),Microsoft Cost Management (Reservations / Savings Plans),https://learn.microsoft.com/en-us/azure/microsoft-cost-management/,active,
aws-s3-intelligent-tiering,AWS,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Automated storage tiering governance,S3 Intelligent-Tiering,S3 Intelligent-Tiering,https://docs.aws.amazon.com/s3-intelligent-tiering/,active,
google-cloud-cloud-storage-autoclass,Google Cloud,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Automated storage tiering governance,Cloud Storage Autoclass,Cloud Storage Autoclass,https://cloud.google.com/cloud-storage-autoclass/docs,active,
azure-azure-blob-storage-lifecycle-management,Azure,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Automated storage tiering governance,Azure Blob Storage Lifecycle Management,Azure Blob Storage Lifecycle Management,https://learn.microsoft.com/en-us/azure/azure-blob-storage-lifecycle-management/,active,
aws-aws-cost-anomaly-detection,AWS,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Real-time cost anomaly alerting,AWS Cost Anomaly Detection,AWS Cost Anomaly Detection,https://docs.aws.amazon.com/aws-cost-anomaly-detection/,active,
google-cloud-cloud-billing-budget-anomaly-alerts,Google Cloud,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Real-time cost anomaly alerting,Cloud Billing Budget & Anomaly Alerts,Cloud Billing Budget & Anomaly Alerts,https://cloud.google.com/cloud-billing-budget-anomaly-alerts/docs,active,
azure-microsoft-cost-management-anomaly-alerts,Azure,"29. Sustainable FinOps, Carbon Accounting & Capacity Planning (2026 Expansion)",Real-time cost anomaly alerting,Microsoft Cost Management Anomaly Alerts,Microsoft Cost Management Anomaly Alerts,https://learn.microsoft.com/en-us/azure/microsoft-cost-management-anomaly-alerts/,active,
aws-amazon-bedrock-agentcore-gateway,AWS,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Native Model Context Protocol (MCP) server & client gateway,Amazon Bedrock AgentCore Gateway (MCP Native),Amazon Bedrock AgentCore Gateway (MCP Native),https://docs.aws.amazon.com/amazon-bedrock-agentcore-gateway/,active,
google-cloud-gemini-enterprise-mcp-connector,Google Cloud,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Native Model Context Protocol (MCP) server & client gateway,Gemini Enterprise MCP Connector,Gemini Enterprise MCP Connector,https://cloud.google.com/gemini-enterprise-mcp-connector/docs,active,
azure-microsoft-agent-365-mcp-hub,Azure,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Native Model Context Protocol (MCP) server & client gateway,Microsoft Agent 365 MCP Hub,Microsoft Agent 365 MCP Hub,https://learn.microsoft.com/en-us/azure/microsoft-agent-365-mcp-hub/,active,
aws-strands-agents-sdk,AWS,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Agent-to-Agent (A2A) cross-enterprise coordination,Strands Agents SDK,Strands Agents SDK,https://docs.aws.amazon.com/strands-agents-sdk/,active,
aws-bedrock-agentcore,AWS,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Agent-to-Agent (A2A) cross-enterprise coordination,Bedrock AgentCore,Bedrock AgentCore,https://docs.aws.amazon.com/bedrock-agentcore/,active,
google-cloud-agent-to-agent-protocol-bridge,Google Cloud,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Agent-to-Agent (A2A) cross-enterprise coordination,Agent-to-Agent (A2A) Protocol Bridge,Agent-to-Agent (A2A) Protocol Bridge,https://cloud.google.com/agent-to-agent-protocol-bridge/docs,active,
azure-microsoft-semantic-kernel-a2a-broker,Azure,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Agent-to-Agent (A2A) cross-enterprise coordination,Microsoft Semantic Kernel A2A Broker,Microsoft Semantic Kernel A2A Broker,https://learn.microsoft.com/en-us/azure/microsoft-semantic-kernel-a2a-broker/,active,
aws-amazon-bedrock-agentcore-code-interpreter,AWS,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Sandboxed code execution for AI agents,Amazon Bedrock AgentCore Code Interpreter,Amazon Bedrock AgentCore Code Interpreter,https://docs.aws.amazon.com/amazon-bedrock-agentcore-code-interpreter/,active,
google-cloud-cloud-run-sandboxed-worker,Google Cloud,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Sandboxed code execution for AI agents,Cloud Run Sandboxed Worker,Cloud Run Sandboxed Worker,https://cloud.google.com/cloud-run-sandboxed-worker/docs,active,
azure-azure-container-apps-dynamic-sessions,Azure,"30. AI Agent Tooling, MCP Gateways & Protocol Interoperability (2026 Expansion)",Sandboxed code execution for AI agents,Azure Container Apps Dynamic Sessions,Azure Container Apps Dynamic Sessions,https://learn.microsoft.com/en-us/azure/azure-container-apps-dynamic-sessions/,active,
